,logFC,logCPM,LR,PValue,DE,FDR
7:3802770|3918072,-4.06657727593972,-4.07915562975405,2.6429134455984,0.104012642006031,0,0.658368662986791
5:105372520|105428137,4.02760877495154,-4.03578462490963,2.62477196277422,0.105207618926094,0,0.658368662986791
17:31475628|31559986,-3.96821879999066,-4.36087586854364,2.62276271772099,0.10534089018924,0,0.658368662986791
1:67244327|67251634,4.53329410775084,-4.53280446854203,2.53960525126127,0.111022540035108,0,0.658368662986791
16:22717613|22718076,-3.78285367852018,-4.28613558464676,2.29759439839864,0.129574541156311,0,0.658368662986791
17:35485664|35647568,3.81091325350311,-4.28195896749158,2.29659698371052,0.129657791934379,0,0.658368662986791
12:104183177|104214231,3.69959098286805,-4.25059840180145,2.28262012672632,0.130830686430744,0,0.658368662986791
9:103092392|103094654,-3.53091788762054,-4.26417176759562,2.19738397201192,0.138245176878941,0,0.658368662986791
5:145645855|145805854,-4.49336552203687,-2.70313068022214,2.15843184361154,0.141789328708479,0,0.658368662986791
12:104206506|104377659,3.55969483864696,-4.29988451408259,2.14121459771946,0.143388325717067,0,0.658368662986791
1:140075393|140075563,-3.43253759594901,-4.13523021652625,2.11072998123103,0.146269529222656,0,0.658368662986791
17:36378535|36432809,4.09259708886365,-4.51978954089664,2.10869437637046,0.146464232745916,0,0.658368662986791
17:34947739|35028315,3.38399633295411,-4.1255485643299,2.09389918237974,0.147888196188633,0,0.658368662986791
8:105778364|105813343,-3.40461317250362,-4.30944649058409,2.06211068618188,0.151000886194551,0,0.658368662986791
11:78391255|78391411,-2.9251279930943,-3.61942428745351,1.99736420632811,0.15757301206454,0,0.658368662986791
5:145727460|145799317,-2.69281289872766,-2.02178273488335,1.93530442314147,0.164179280787748,0,0.658368662986791
10:127660345|127724353,-3.32171711475778,-4.37820513260067,1.91037202856515,0.166921938983999,0,0.658368662986791
5:105251635|105273616,3.86410766492203,-4.56186782808178,1.89031620103256,0.169166261632133,0,0.658368662986791
5:92753191|92753426,-3.78458760455227,-4.57740615549457,1.84169451097007,0.174752470009308,0,0.658368662986791
11:120453521|120454117,-3.0309373789417,-3.98035310938592,1.79781441796855,0.179976945824885,0,0.658368662986791
MU069435.1:3592|30918,-3.67224376642626,-4.56974903459854,1.78718134130499,0.181269965925956,0,0.658368662986791
4:49543672|49543836,-3.64419840906804,-4.60056568735277,1.75092533236211,0.185760447481735,0,0.658368662986791
7:105244725|105245498,2.92135184668978,-4.25005074363289,1.73213505044067,0.18813846140724,0,0.658368662986791
1:173740380|173810307,3.02882419721261,-0.983339660164167,1.72300694223688,0.189306445182887,0,0.658368662986791
3:151197914|151203613,-3.11095495227264,-4.03175827592839,1.7111559901711,0.190835455359919,0,0.658368662986791
5:90616445|90620406,3.12417139634358,-4.45843606168424,1.63958578344038,0.200382309760928,0,0.658368662986791
7:119258346|119259906,-3.56447755670641,-4.69802521774635,1.62620489935985,0.202228768870571,0,0.658368662986791
4:96529509|96529685,-3.51593240323197,-4.6858289278442,1.61160488331159,0.204266351644232,0,0.658368662986791
5:89591358|89593240,-3.45145995202965,-4.74700363068868,1.53552622531547,0.215284947893705,0,0.658368662986791
5:87159833|87160043,-3.331495598021,-4.76000347313925,1.45804649325517,0.227241200017755,0,0.658368662986791
5:145652280|145810341,-2.84070275344839,-4.49334613721098,1.43327865170281,0.231230105236471,0,0.658368662986791
8:105776815|105811781,-2.84070275344839,-4.49334613721098,1.43327865170281,0.231230105236471,0,0.658368662986791
9:103087760|103089091,-2.84070275344839,-4.49334613721098,1.43327865170281,0.231230105236471,0,0.658368662986791
6:129635629|129652363,2.60185805473456,-4.40263360044871,1.3882072537034,0.238708084968503,0,0.658368662986791
7:3828327|3918072,3.10482057968953,-4.72231868287134,1.37565379865639,0.240842853027263,0,0.658368662986791
5:90616505|90619933,2.64073702748212,-4.04389726605035,1.33089327625304,0.248646365185696,0,0.658368662986791
12:104234703|104378743,2.78203541516764,-4.52231595183291,1.32833774772121,0.249101149573539,0,0.658368662986791
